case_id,family,claim,expected_authorized,v2_authorized,expected_deficits,v2_exact_deficits,priority_exact_deficits,asp_checked,asp_exact,raw_status_all_passed_ignoring_schema,equal_weight_75_percent_ignoring_schema,prediction_shortcut_ignoring_schema
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__unknown__entity_update__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__unknown__entity_update__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__unknown__entity_update__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__not_applicable__entity_update__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__not_applicable__entity_update__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__not_applicable__entity_update__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__not_applicable__entity_update__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__requires_review__entity_update__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__requires_review__entity_update__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__requires_review__entity_update__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__operational_compute__requires_review__entity_update__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__distribution_shift__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__distribution_shift__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__distribution_shift__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__distribution_shift__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__distribution_shift__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__distribution_shift__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__distribution_shift__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__distribution_shift__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__distribution_shift__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__distribution_shift__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__distribution_shift__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__distribution_shift__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__distribution_shift__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__distribution_shift__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__distribution_shift__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__distribution_shift__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__competing_mechanisms__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__competing_mechanisms__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__competing_mechanisms__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__competing_mechanisms__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__competing_mechanisms__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__competing_mechanisms__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__competing_mechanisms__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__unknown__competing_mechanisms__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__competing_mechanisms__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__competing_mechanisms__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__competing_mechanisms__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__not_applicable__competing_mechanisms__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__competing_mechanisms__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__competing_mechanisms__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__competing_mechanisms__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__requires_review__competing_mechanisms__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__uncertainty_quantification__failed__network_dependence_control__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
